,chr,start,stop,gene
0,8,20107183,20112743,LZTS1
0,8,21550740,21645722,GFRA2
0,8,21766772,21771163,DOK2
0,8,21777218,21862650,XPO7
0,8,21882710,21894244,NPM2
0,8,21900390,21905811,FGF17
0,8,21924337,21939025,DMTN
0,8,21946715,21960493,FAM160B2
0,8,21964761,21966968,NUDT18
0,8,21973163,21986734,HR
0,8,21995813,21999046,REEP4
0,8,22005623,22014648,LGI3
0,8,22019292,22022021,SFTPC
0,8,22022869,22069292,BMP1
0,8,22078816,22085921,PHYHIP
0,8,22102913,22108082,POLR3D
0,8,22136850,22213069,PIWIL2
0,8,22262174,22291568,SLC39A14
0,8,22298828,22398366,PPP3CC
0,8,22411970,22432550,SORBS3
0,8,22436243,22446938,PDLIM2
0,8,22446737,22446938,AC037459.4
0,8,22447059,22447305,PDLIM2
0,8,22447059,22447305,AC037459.4
0,8,22449014,22449232,PDLIM2
0,8,22449014,22449232,AC037459.4
0,8,22451196,22451474,PDLIM2
0,8,22451196,22451474,AC037459.4
0,8,22451993,22452213,PDLIM2
0,8,22457184,22458921,C8orf58
0,8,22458345,22458921,AC037459.4
0,8,22459175,22459416,C8orf58
0,8,22459175,22459416,AC037459.4
0,8,22459435,22460211,C8orf58
0,8,22459435,22460211,AC037459.4
0,8,22460658,22460870,C8orf58
0,8,22462226,22477246,CCAR2
0,8,22478885,22526615,BIN3
0,8,22547936,22550508,EGR3
0,8,22570833,22785284,PEBP4
0,8,22852047,22853446,RHOBTB2
0,8,22857142,22857386,PEBP4
0,8,22861888,22875033,RHOBTB2
0,8,22880134,22926458,TNFRSF10B
0,8,22960465,22974595,TNFRSF10C
0,8,22995333,23021499,TNFRSF10D
0,8,23049157,23082625,TNFRSF10A
0,8,23104159,23118163,CHMP7
0,8,23145392,23153661,R3HCC1
0,8,23155506,23225998,LOXL2
0,8,23243391,23261637,ENTPD4
0,8,23261417,23282654,LOXL2
0,8,23290389,23307464,ENTPD4
0,8,23386466,23386776,SLC25A37
0,8,23412237,23420702,AC051642.1
0,8,23423571,23429419,SLC25A37
0,8,23431078,23431520,FP15737
0,8,23538684,23540453,NKX3-1
0,8,23559914,23564162,NKX2-6
0,8,23702233,23712087,STC1
0,8,24151613,24211968,ADAM28
0,8,24241968,24262862,ADAMDEC1
0,8,24298572,24384345,ADAM7
0,8,24771257,24776170,NEFM
0,8,24810273,24814080,NEFL
0,8,25042374,25268865,DOCK5
0,8,25276885,25280909,GNRH1
0,8,25287323,25315813,KCTD9
0,8,25317706,25365305,CDCA2
0,8,25702075,25902426,EBF2
0,8,26149286,26227980,PPP2R2A
0,8,26240597,26362886,BNIP3L
0,8,26365127,26366322,PNMA2
0,8,26371792,26513273,DPYSL2
0,8,26605986,26722537,ADRA1A
0,8,26943715,26944817,RP11-521M14.2
0,8,27094313,27101291,STMN4
0,8,27143593,27168803,TRIM35
0,8,27255052,27316077,PTK2B
0,8,27319096,27328626,CHRNA2
0,8,27348676,27402090,EPHX2
0,8,27455708,27472349,CLU
0,8,27491668,27534168,SCARA3
0,8,27593683,27630108,CCDC25
0,8,27632982,27665796,ESCO2
0,8,27667772,27690681,PBK
0,8,27729401,27845183,SCARA5
0,8,27880784,27931978,NUGGC
0,8,27950682,28047293,ELP3
0,8,28186625,28197012,PNOC
0,8,28206186,28218750,ZNF395
0,8,28218352,28341014,FBXO16
0,8,28360481,28420579,FZD3
0,8,28567929,28608434,EXTL3
0,8,28625613,28747450,INTS9
0,8,28821335,28909159,HMBOX1
0,8,28927971,29120602,KIF13B
0,8,29194493,29207846,DUSP4
0,8,29921290,29940516,TMEM66
0,8,29952979,29990473,LEPROTL1
0,8,29989409,29990473,MBOAT4
0,8,29994738,29995069,LEPROTL1
0,8,29995998,30002168,MBOAT4
0,8,30013850,30021742,DCTN6
0,8,30021577,30021742,LEPROTL1
0,8,30023182,30040740,DCTN6
0,8,30242559,30416517,RBPMS
0,8,30436388,30494842,GTF2E2
0,8,30502777,30503165,SMIM18
0,8,30510900,30511166,GTF2E2
0,8,30536987,30585403,GSR
0,8,30601657,30623961,UBXN8
0,8,30643453,30670420,PPP2CB
0,8,30690752,30706584,TEX15
0,8,30854059,30890349,PURG
0,8,30915914,31030669,WRN
0,8,31496861,32621971,NRG1
0,8,33230045,33319021,FUT10
0,8,33342668,33356198,MAK16
0,8,33356641,33370182,TTI2
0,8,33406221,33424292,RNF122
0,8,33449481,33455084,DUSP26
0,8,35093253,35648132,UNC5D
0,8,35650349,35650866,AC012215.1
0,8,36641879,36793489,KCNU1
0,8,37553448,37556243,ZNF703
0,8,37593348,37594066,RP11-863K10.7
0,8,37595391,37611684,ERLIN2
0,8,37620128,37635673,PROSC
0,8,37641659,37699924,GPR124
0,8,37701958,37707352,BRF2
0,8,37720363,37757010,RAB11FIP1
0,8,37791761,37797598,GOT1L1
0,8,37821686,37824038,ADRB3
0,8,37888042,37917504,EIF4EBP1
0,8,37963019,37996640,ASH2L
0,8,38001693,38008387,STAR
0,8,38021138,38033889,LSM1
0,8,38034338,38068062,BAG4
0,8,38090463,38117690,DDHD2
0,8,38121912,38126768,PPAPDC1B
0,8,38133109,38205740,WHSC1L1
0,8,38245452,38265843,LETM2
0,8,38271096,38318675,FGFR1
0,8,38369855,38386206,C8orf86
0,8,38599867,38705592,TACC1
0,8,38775398,38828206,PLEKHA2
0,8,38831733,38845668,HTRA4
0,8,38848801,38854009,TM2D2
0,8,38854533,38961270,ADAM9
0,8,38964518,39142369,ADAM32
0,8,39442092,39587510,ADAM18
0,8,39602329,39695755,ADAM2
0,8,39771392,39785755,IDO1
0,8,39792666,39873172,IDO2
0,8,40011002,40011423,C8orf4
0,8,40389692,40683246,ZMAT4
0,8,41122636,41166729,SFRP1
0,8,41348324,41364676,GOLGA7
0,8,41387672,41399657,GINS4
0,8,41456609,41478571,AGPAT6
0,8,41503918,41508062,NKX6-3
0,8,41513196,41754049,ANK1
0,8,41789673,41906546,KAT6A
0,8,42012156,42026630,AP3M2
0,8,42033461,42050754,PLAT
0,8,42128839,42189000,IKBKB
0,8,42196093,42229296,POLB
0,8,42231568,42234614,DKK4
0,8,42251680,42263031,VDAC3
0,8,42275271,42329959,SLC20A2
0,8,42401566,42407802,SMIM19
0,8,42552640,42591812,CHRNB3
0,8,42608272,42623624,CHRNA6
0,8,42693055,42698288,THAP1
0,8,42705884,42743058,RNF170
0,8,42752225,42868594,HOOK3
0,8,42873451,42873692,RP11-598P20.5
0,8,42873451,42882626,HOOK3
0,8,42911440,42914371,FNTA
0,8,42914171,42914371,RP11-598P20.5
0,8,42919194,42919409,FNTA
0,8,42919194,42919409,RP11-598P20.5
0,8,42924648,42924853,FNTA
0,8,42924648,42924853,RP11-598P20.5
0,8,42927274,42927501,FNTA
0,8,42927274,42927501,RP11-598P20.5
0,8,42932309,42932558,FNTA
0,8,42932309,42932558,RP11-598P20.5
0,8,42938211,42940476,FNTA
0,8,42958642,42978071,POMK
0,8,42995506,43054763,HGSNAT
0,8,43147578,43212089,POTEA
0,8,48173501,48648125,SPIDR
0,8,48649823,48650733,CEBPD
0,8,48686684,48872737,PRKDC
0,8,48873655,48889389,MCM4
0,8,48920925,48973439,UBE2V2
0,8,49637251,49647761,EFCAB1
0,8,49831316,49833875,SNAI2
0,8,49985340,49987857,C8orf22
0,8,50448973,50457127,RP11-738G5.2
0,8,51306749,51705440,SNTG1
0,8,52232401,52721955,PXDNL
0,8,52730352,52730548,AC090186.1
0,8,52732861,52811722,PCMTD1
0,8,53025708,53126868,ST18
0,8,53447100,53477867,FAM150A
0,8,53536181,53626744,RB1CC1
0,8,53852418,53853505,NPBWR1
0,8,54141807,54163648,OPRK1
0,8,54628474,54754301,ATP6V1H
0,8,54764410,54871069,RGS20
0,8,54880614,54934736,TCEA1
0,8,54960575,55014434,LYPLA1
0,8,55047794,55060330,MRPL15
0,8,55370649,55372606,SOX17
0,8,55533477,55542964,RP1
0,8,56014999,56015905,XKR4
0,8,56048104,56054739,RP11-386G21.1
0,8,56074136,56077055,RP11-386G21.2
0,8,56270188,56436837,XKR4
0,8,56637736,56675569,TMEM68
0,8,56686128,56737313,TGS1
0,8,56854369,56922720,LYN
0,8,56982247,56986993,RPS20
0,8,57025451,57026592,MOS
0,8,57078752,57080879,PLAG1
0,8,57125360,57130045,CHCHD7
0,8,57213989,57228957,SDR16C5
0,8,57349448,57358563,PENK
0,8,57876302,57906195,IMPAD1
0,8,59058740,59059953,FAM110B
0,8,59323895,59360161,UBXN2B
0,8,59403984,59412708,CYP7A1
0,8,59474257,59494350,SDCBP
0,8,59496615,59572241,NSMAF
0,8,59720256,60031597,TOX
0,8,61121294,61193757,CA8
0,8,61429717,61533398,RAB2A
0,8,61653942,61778543,CHD7
0,8,62200714,62412152,CLVS1
0,8,62415868,62626981,ASPH
0,8,63161583,63902839,NKAIN3
0,8,63927841,63951378,GGH
0,8,63973761,63998631,TTPA
0,8,64081387,64122315,YTHDF3
0,8,65493298,65494544,BHLHE22
0,8,65509149,65711195,CYP7B1
0,8,66516579,66539684,ARMC1
0,8,66582138,66631781,MTFR1
0,8,66631475,66660089,PDE7A
0,8,66683132,66683415,MTFR1
0,8,66691905,66753794,PDE7A
0,8,66963733,67012317,DNAJC5B
0,8,67039454,67086879,TRIM55
0,8,67089072,67089763,CRH
0,8,67341317,67342515,RRS1
0,8,67344702,67380638,ADHFE1
0,8,67405834,67428362,C8orf46
0,8,67476882,67477111,NM_001294282
0,8,67476882,67478529,MYBL1
0,8,67478869,67479278,NM_001294282
0,8,67478869,67479278,MYBL1
0,8,67484667,67484882,NM_001294282
0,8,67484667,67484882,MYBL1
0,8,67485549,67485792,NM_001294282
0,8,67485549,67485792,MYBL1
0,8,67488192,67488661,NM_001294282
0,8,67488192,67488661,MYBL1
0,8,67492318,67492652,NM_001294282
0,8,67492318,67492652,MYBL1
0,8,67504625,67504830,NM_001294282
0,8,67504625,67504830,MYBL1
0,8,67505305,67505480,NM_001294282
0,8,67505305,67505480,MYBL1
0,8,67507768,67508043,NM_001294282
0,8,67507768,67508043,MYBL1
0,8,67509515,67509836,NM_001294282
0,8,67509515,67509836,MYBL1
0,8,67511235,67511428,NM_001294282
0,8,67511235,67511428,MYBL1
0,8,67513883,67514055,NM_001294282
0,8,67513883,67514055,MYBL1
0,8,67514603,67514809,NM_001294282
0,8,67514603,67514809,MYBL1
0,8,67525004,67525124,NM_001294282
0,8,67525004,67525124,MYBL1
0,8,67546686,67579244,VCPIP1
0,8,67589894,67592240,C8orf44
0,8,67705922,67706118,C8orf44-SGK3
0,8,67705922,67706118,SGK3
0,8,67710727,67710911,C8orf44-SGK3
0,8,67710727,67710911,SGK3
0,8,67716560,67716733,C8orf44-SGK3
0,8,67716560,67716733,SGK3
0,8,67726038,67726214,C8orf44-SGK3
0,8,67726038,67726214,SGK3
0,8,67734557,67734745,C8orf44-SGK3
0,8,67734557,67734745,SGK3
0,8,67740839,67740989,C8orf44-SGK3
0,8,67740839,67740989,SGK3
0,8,67743439,67743599,C8orf44-SGK3
0,8,67743439,67743599,SGK3
0,8,67747948,67748360,C8orf44-SGK3
0,8,67747948,67748360,SGK3
0,8,67752188,67752533,C8orf44-SGK3
0,8,67752188,67752533,SGK3
0,8,67753209,67753396,C8orf44-SGK3
0,8,67753209,67753396,SGK3
0,8,67755637,67755833,C8orf44-SGK3
0,8,67755637,67755833,SGK3
0,8,67759378,67759634,C8orf44-SGK3
0,8,67759378,67759634,SGK3
0,8,67763016,67763206,C8orf44-SGK3
0,8,67763016,67763206,SGK3
0,8,67771596,67771867,C8orf44-SGK3
0,8,67771596,67771867,SGK3
0,8,67786326,67831455,MCMDC2
0,8,67860236,67874051,TCF24
0,8,67883198,67930033,PPP1R42
0,8,67955418,67974282,COPS5
0,8,67976584,68087722,CSPP1
0,8,68087740,68087858,ARFGEF1
0,8,68089865,68107879,CSPP1
0,8,68111119,68255573,ARFGEF1
0,8,68334689,68658415,CPA6
0,8,68864580,69143664,PREX2
0,8,69216955,69243773,RP11-664D7.4
0,8,69243198,69730532,C8orf34
0,8,70476161,70570821,SULF1
0,8,70585054,70744959,SLCO5A1
0,8,70850353,70850669,AC090574.1
0,8,70964262,70982146,PRDM14
0,8,71025817,71129031,NCOA2
0,8,71486370,71486617,AC120194.1
0,8,71487117,71520485,TRAM1
0,8,71550045,71570168,LACTB2
0,8,71572747,71573480,RP11-382J12.1
0,8,71573919,71581406,LACTB2
0,8,71593244,71646710,XKR9
0,8,72111525,72268772,EYA1
0,8,72316990,72448040,RP11-1102P16.1
0,8,72754846,72755033,MSC
0,8,72755587,72756708,RP11-383H13.1
0,8,72755587,72756708,MSC
0,8,72875108,72914555,RP11-383H13.1
0,8,72932163,72965051,TRPA1
0,8,72964724,72965051,RP11-383H13.1
0,8,72965938,72987695,TRPA1
0,8,73479920,73850377,KCNB2
0,8,73921072,73958423,TERF1
0,8,73979526,74005353,SBSPON
0,8,74153642,74171744,LOC100130301
0,8,74203229,74205898,RPL7
0,8,74207475,74235322,RDH10
0,8,74333557,74650587,STAU2
0,8,74652010,74652154,RP11-463D19.2
0,8,74659572,74659726,STAU2
0,8,74692665,74718012,UBE2W
0,8,74717836,74718012,RP11-463D19.2
0,8,74722659,74722915,UBE2W
0,8,74722659,74722915,RP11-463D19.2
0,8,74737332,74737535,UBE2W
0,8,74737332,74737535,RP11-463D19.2
0,8,74742566,74742760,UBE2W
0,8,74742566,74742760,RP11-463D19.2
0,8,74782454,74791195,UBE2W
0,8,74790993,74791195,RP11-463D19.2
0,8,74853741,74872054,TCEB1
0,8,74888467,74893907,TMEM70
0,8,74903628,74941340,LY96
0,8,75149408,75233573,JPH1
0,8,75262647,75276653,GDAP1
0,8,75525053,75664804,RP11-758M4.1
0,8,75737435,75761539,PI15
0,8,75898173,75944528,CRISPLD1
0,8,76452178,76476382,HNF4G
0,8,77616274,77776852,ZFHX4
0,8,77895447,77896465,PEX2
0,8,79510570,79514107,PKIA
0,8,79578334,79629779,ZC2HC1A
0,8,79645898,79717208,IL7
0,8,80523381,80577160,STMN2
0,8,80677373,80679949,HEY1
0,8,80831165,80831434,MRPS28
0,8,80870521,80870721,TPD52
0,8,80870521,80915468,MRPS28
0,8,80915184,80915468,TPD52
0,8,80940880,80942534,MRPS28
0,8,80950301,81083729,TPD52
0,8,81397969,81431814,ZBTB10
0,8,81553551,81733880,ZNF704
0,8,81888729,81905513,PAG1
0,8,82192781,82196853,FABP5
0,8,82355583,82359672,PMP2
0,8,82370568,82373809,FABP9
0,8,82391050,82395453,FABP4
0,8,82437231,82443601,FABP12
0,8,82571536,82598201,IMPA1
0,8,82605841,82607258,SLC10A5
0,8,82614880,82633567,ZFAND1
0,8,82644812,82670830,CHMP4C
0,8,82713682,82752272,SNX16
0,8,85097184,85833202,RALYL
0,8,86019481,86057797,LRRCC1
0,8,86089606,86126591,E2F5
0,8,86126745,86126911,C8orf59
0,8,86126745,86126911,NM_001293320
0,8,86127100,86129779,C8orf59
0,8,86129454,86129779,NM_001293320
0,8,86134834,86138856,RP11-219B4.5
0,8,86158008,86158145,CA13
0,8,86158504,86162128,RP11-219B4.6
0,8,86162919,86193629,CA13
0,8,86240739,86253915,CA1
0,8,86351089,86360433,CA3
0,8,86376261,86377749,CA2
0,8,86377451,86377749,NM_001293675
0,8,86385568,86386696,CA2
0,8,86386503,86386696,NM_001293675
0,8,86387977,86388140,CA2
0,8,86387977,86388140,NM_001293675
0,8,86389299,86389555,CA2
0,8,86389299,86389555,NM_001293675
0,8,86392849,86393069,CA2
0,8,86392849,86393069,NM_001293675
0,8,86573649,86575777,REXO1L1P
0,8,86747493,86749621,REXO1L11P
0,8,86756668,86758796,REXO1L10P
0,8,87060641,87081902,PSKH2
0,8,87111158,87165257,ATP6V0D2
0,8,87226592,87242557,SLC7A13
0,8,87386230,87479173,WWP1
0,8,87480499,87489604,RMDN1
0,8,87490254,87490355,WWP1
0,8,87491102,87520900,RMDN1
0,8,87540724,87570689,CPNE3
0,8,87581506,87755906,CNGB3
0,8,87878674,88624342,CNBD1
0,8,88884962,88886250,DCAF4L2
0,8,89053639,89340260,MMP16
0,8,90770239,90802695,RIPK2
0,8,90914972,90937811,OSGIN2
0,8,90947760,90996840,NBN
0,8,91013671,91064176,DECR1
0,8,91072351,91094976,CALB1
0,8,91637849,91715684,TMEM64
0,8,91804065,91967791,NECAB1
0,8,91971185,91992714,C8orf88
0,8,92007855,92053028,TMEM55A
0,8,92082473,92097147,OTUD6B
0,8,92114840,92231279,LRRC69
0,8,92261830,92407376,SLC26A7
0,8,92972420,93115163,RUNX1T1
0,8,93896993,93897309,AC117834.1
0,8,93898800,93929268,TRIQK
0,8,94146473,94179047,C8orf87
0,8,94241817,94242439,AC016885.1
0,8,94712826,94740576,FAM92A1
0,8,94745583,94748689,RBM12B
0,8,94752431,94752840,RBM12B-AS1
0,8,94767093,94828731,TMEM67
0,8,94930093,94935952,PDP1
0,8,95140418,95206964,CDH17
0,8,95262488,95272782,GEM
0,8,95384348,95419999,RAD54B
0,8,95423299,95423594,FSBP
0,8,95423299,95423594,RAD54B
0,8,95444309,95444935,FSBP
0,8,95444309,95444935,RAD54B
0,8,95448673,95449147,FSBP
0,8,95470446,95479818,RAD54B
0,8,95500884,95556221,KIAA1429
0,8,95558997,95559343,AC023632.1
0,8,95565563,95565726,KIAA1429
0,8,95653497,95718224,ESRP1
0,8,95732177,95802189,DPY19L4
0,8,95825610,95892513,INTS8
0,8,95893810,95906500,CCNE2
0,8,95942657,95953220,TP53INP1
0,8,95993111,96087974,NDUFAF6
0,8,96166223,96167073,PLEKHF2
0,8,96259795,96281468,C8orf37
0,8,97156741,97172971,GDF6
0,8,97243233,97247809,UQCRB
0,8,97251669,97270969,MTERFD1
0,8,97274219,97346129,PTDSS1
0,8,97506450,97621827,SDC2
0,8,97797076,98155462,CPQ
0,8,98288769,98290123,TSPYL5
0,8,98656685,98736949,MTDH
0,8,98787915,98863753,LAPTM4B
0,8,98900279,99047991,MATN2
0,8,99053979,99057646,RPL30
0,8,99076848,99077006,ERICH5
0,8,99076848,99077006,C8orf47
0,8,99101254,99102308,ERICH5
0,8,99101254,99102308,C8orf47
0,8,99105399,99105612,ERICH5
0,8,99105399,99105612,C8orf47
0,8,99115020,99129450,HRSP12
0,8,99135516,99170550,POP1
0,8,99205156,99306416,NIPAL2
0,8,99440158,99441692,KCNS2
0,8,99468020,99896035,STK3
0,8,99960351,99963980,OSR2
0,8,100025967,100887945,VPS13B
0,8,100899683,100904300,COX6C
0,8,100973364,101143443,RGS22
0,8,101145980,101157414,FBXO43
0,8,101163534,101165595,POLR2K
0,8,101174459,101253301,SPAG1
0,8,101270734,101300453,RNF19A
0,8,101522755,101542112,ANKRD46
0,8,101586043,101670146,SNX31
0,8,101716476,101733862,PABPC1
0,8,101932871,101961168,YWHAZ
0,8,102211406,102214020,ZNF706
0,8,102504948,102678982,GRHL2
0,8,102700821,102731908,NCALD
0,8,103220311,103251153,RRM2B
0,8,103266480,103424513,UBR5
0,8,103541026,103541707,KB-1980E6.3
0,8,103563906,103573163,ODF1
0,8,103662310,103667880,KLF10
0,8,103840745,103855931,AZIN1
0,8,103876529,103876890,KB-1507C5.2
0,8,104053015,104081026,ATP6V1C1
0,8,104145205,104145623,C8orf56
0,8,104153076,104240378,BAALC
0,8,104312286,104343788,FZD6
0,8,104383835,104394879,CTHRC1
0,8,104412589,104427795,SLC25A32
0,8,104426962,104455161,DCAF13
0,8,104513065,105264099,RIMS2
0,8,105360731,105368477,DCSTAMP
0,8,105391932,105479199,DPYS
0,8,105502851,105601176,LRP12
0,8,105727148,106258639,RP11-127H5.1
0,8,106331120,106815817,ZFPM2
0,8,107371792,107763220,OXR1
0,8,107773215,107782469,ABRA
0,8,108264033,108509837,ANGPT1
0,8,108913253,109094917,RSPO2
0,8,109214064,109260982,EIF3E
0,8,109455838,109498878,EMC2
0,8,109796360,109797378,TMEM74
0,8,110099692,110131735,TRHR
0,8,110255188,110346290,NUDCD1
0,8,110346648,110355761,ENY2
0,8,110374760,110542370,PKHD1L1
0,8,110563004,110576839,EBAG9
0,8,110587085,110655227,SYBU
0,8,110656305,110656502,RP11-422N16.3
0,8,110656815,110656939,SYBU
0,8,110657297,110657627,RP11-422N16.3
0,8,110703512,110703637,SYBU
0,8,110980267,110986668,KCNV1
0,8,113236950,114449134,CSMD3
0,8,114612572,114627824,RP11-67H2.1
0,8,116426201,116680161,TRPS1
0,8,117657195,117768283,EIF3H
0,8,117778793,117798867,UTP23
0,8,117859689,117861327,RAD21
0,8,117861077,117861327,UTP23
0,8,117862807,117879019,RAD21
0,8,117950433,117954991,AARD
0,8,118147517,118184971,SLC30A8
0,8,118533066,118552268,MED30
0,8,118811901,119123336,EXT1
0,8,119209899,119210022,SAMD12
0,8,119294508,119296660,AC023590.1
0,8,119391606,119634285,SAMD12
0,8,119936563,119964111,TNFRSF11B
0,8,120079471,120118481,COLEC10
0,8,120220662,120255779,MAL2
0,8,120428723,120435423,NOV
0,8,120569711,120685563,ENPP2
0,8,120744114,120844855,TAF2
0,8,120847083,120868086,DSCC1
0,8,120886037,121061994,DEPTOR
0,8,121160032,121383521,COL14A1
0,8,121408293,121457385,MRPL13
0,8,121457661,121551005,MTBP
0,8,121551067,121824134,SNTB1
0,8,122626299,122641631,HAS2
0,8,123963701,123966315,ZHX2
0,8,124027637,124054413,DERL1
0,8,124084960,124164230,TBC1D31
0,8,124195047,124221826,FAM83A
0,8,124232293,124232588,C8orf76
0,8,124238663,124238923,ZHX1-C8orf76
0,8,124238663,124238923,ZHX1-C8ORF76
0,8,124238663,124238923,C8orf76
0,8,124243490,124244048,ZHX1-C8orf76
0,8,124243490,124244048,ZHX1-C8ORF76
0,8,124243490,124244048,C8orf76
0,8,124249988,124250232,ZHX1-C8orf76
0,8,124249988,124250232,ZHX1-C8ORF76
0,8,124249988,124250232,C8orf76
0,8,124251239,124251435,ZHX1-C8orf76
0,8,124251239,124251435,ZHX1-C8ORF76
0,8,124251239,124253637,C8orf76
0,8,124265515,124268237,ZHX1
0,8,124279463,124279584,ZHX1-C8orf76
0,8,124279463,124279584,ZHX1-C8ORF76
0,8,124333324,124408648,ATAD2
0,8,124428991,124453706,WDYHV1
0,8,124515563,124553305,FBXO32
0,8,124657929,124665217,KLHL38
0,8,124693430,124749625,ANXA13
0,8,124780893,124824995,FAM91A1
0,8,124968189,125132082,FER1L6
0,8,125326151,125384449,TMEM65
0,8,125463119,125464566,TRMT12
0,8,125487301,125499936,RNF139
0,8,125500785,125551338,TATDN1
0,8,125551378,125562184,NDUFB9
0,8,125565183,125579470,MTSS1
0,8,125579838,125580196,NDUFB9
0,8,125580570,125740247,MTSS1
0,8,125987833,125990151,ZNF572
0,8,126010792,126034238,SQLE
0,8,126036809,126096191,KIAA0196
0,8,126114523,126379178,NSMCE2
0,8,126443095,126448764,TRIB1
0,8,127568652,127569685,FAM84B
0,8,128428062,128429242,POU5F1B
0,8,128748790,128753255,MYC
0,8,128959814,128960331,TMEM75
0,8,130760697,130789884,GSDMC
0,8,130854338,130891758,FAM49B
0,8,131066927,131414240,ASAP1
0,8,131792586,132052630,ADCY8
0,8,132916510,133023193,EFR3A
0,8,133036678,133067371,OC90
0,8,133076192,133088427,HHLA1
0,8,133088252,133088427,OC90
0,8,133088672,133088841,HHLA1
0,8,133088672,133088841,OC90
0,8,133089923,133090269,HHLA1
0,8,133089923,133090269,OC90
0,8,133091915,133092264,HHLA1
0,8,133097602,133097853,OC90
0,8,133099850,133117563,HHLA1
0,8,133141459,133492830,KCNQ3
0,8,133584504,133687790,LRRC6
0,8,133699815,133771176,TMEM71
0,8,133790025,133858219,PHF20L1
0,8,133879196,134042319,TG
0,8,134050719,134072576,SLA
0,8,134107238,134108668,TG
0,8,134114747,134114858,SLA
0,8,134125616,134147089,TG
0,8,134203313,134240004,WISP1
0,8,134251071,134314314,NDRG1
0,8,134471957,134488318,ST3GAL1
0,8,135490675,135725157,ZFAT
0,8,136470060,136659378,KHDRBS3
0,8,139144786,139380277,FAM135B
0,8,139601446,139895466,COL22A1
0,8,140630451,140715286,KCNK9
0,8,140743254,140922595,TRAPPC9
0,8,140944480,140944880,C8orf17
0,8,140998884,141468714,TRAPPC9
0,8,141521549,141525397,CHRAC1
0,8,141542093,141645656,AGO2
0,8,141669515,141994261,PTK2
0,8,142138757,142204383,DENND3
0,8,142221491,142264379,SLC45A4
0,8,142264674,142266863,RP11-10J21.3
0,8,142366897,142368074,GPR20
0,8,142432291,142441195,PTP4A3
0,8,142444008,142517300,MROH5
0,8,142524747,142528866,AC138647.1
0,8,143310795,143447331,TSNARE1
0,8,143545510,143625829,BAI1
0,8,143694392,143695683,ARC
0,8,143740217,143747528,JRK
0,8,143761907,143763601,PSCA
0,8,143781722,143784840,LY6K
0,8,143808715,143816908,THEM6
0,8,143822511,143823854,SLURP1
0,8,143831651,143833920,LYPD2
0,8,143845828,143857426,LYNX1
0,8,143866587,143867983,LY6D
0,8,143921804,143928157,GML
0,8,143955739,143961280,CYP11B1
0,8,143993346,143994918,CYP11B2
0,8,143995329,143995512,GML
0,8,143995630,143996712,CYP11B2
0,8,143997782,143997973,GML
0,8,143998425,143999307,CYP11B2
0,8,144099384,144105165,LY6E
0,8,144124369,144130720,C8orf31
0,8,144162421,144164119,RP11-520P18.5
0,8,144239617,144241667,LY6H
0,8,144295093,144297444,GPIHBP1
0,8,144331961,144332661,ZFP41
0,8,144351517,144359025,GLI4
0,8,144372961,144379021,ZNF696
0,8,144391561,144425469,TOP1MT
0,8,144451108,144464872,RHPN1
0,8,144511465,144512627,MAFA
0,8,144520176,144623642,ZC3H3
0,8,144640076,144645283,GSDMD
0,8,144649359,144654935,MROH6
0,8,144656907,144660539,NAPRT1
0,8,144661905,144672452,EEF1D
0,8,144680024,144682053,TIGD5
0,8,144680024,144682053,EEF1D
0,8,144687820,144691805,PYCRL
0,8,144695030,144698933,TSTA3
0,8,144731993,144733704,ZNF623
0,8,144772229,144776751,ZNF707
0,8,144788814,144790330,CCDC166
0,8,144798498,144804472,MAPK15
0,8,144808041,144812803,FAM83H
0,8,144873283,144897593,SCRIB
0,8,144898640,144911524,PUF60
0,8,144917558,144923057,NRBP2
0,8,144940109,144947472,EPPK1
0,8,144990295,145049588,PLEC
0,8,145051602,145060578,PARP10
0,8,145065342,145067060,GRINA
